,Season,Episode,Character,Line,prob
24372,17,6,Kyle,youre a fat skank mom ,98.27708601951599
24373,17,6,Cartman,kyle oh my gosh what did you just say,0.17507391748949885
24374,17,6,Kyle,youre a fat skank mom and your tits belong in a morgue ,98.34845662117004
24375,17,6,Cartman,ohh my god  ms broflovski are you okay does he always talk to you like that,0.10427172528579831
24376,17,6,Cartman,yeah come on over here i got some more stuff in my locker kyle ,0.06140042096376419
24377,17,6,Stan,how come youre carrying cartmans stuff,21.77455425262451
24378,17,6,Kyle,i just thought itd be nice,0.09028969216160476
24379,17,6,Cartman,kyle is doing all kinds of things for me he finished my homework  gave me the soda from his lunch  i think hes just really stoked on me for helping bring peace to the middle east  right kyle ,0.07077977061271667
24380,17,6,Kyle,yes sir,0.11978967813774943
24381,17,6,Cartman,oh looks like most everyones here  wasnt there something you wanted to say kyle remember about the,0.063895940547809
24382,17,6,Kyle,yes  i love cartmans farts,0.37878912407904863
24383,17,6,Cartman,you what,2.2857148200273514
24384,17,6,Kyle,ymy ymy ymy i want cartmans farts in my tmy,94.6372389793396
24385,17,6,Craig,dude what the hell are you talking about,77.55967974662781
24386,17,6,Kyle,ymy ymy ymy can i please cartmans farts in my tmy,10.930994898080826
24387,17,6,Cartman,okay okay jesus  lay down on your back kyle  lets see what i can muster up here,0.15000506537035108
24388,17,6,Kyle,ymy ymy ymy ymy ymy ymy ymy ymy ymy ymy,0.1434816629625857
24389,17,6,Cartman,lets see oh oh ,0.08905546274036169
24390,17,6,Kyle,ymy ymy thank you cartman ,0.07258079713210464
24391,17,6,Stan,what the fuck,97.43331670761108
24392,17,6,Mr. Mackey,come on in,0.1024119439534843
24393,17,6,Kyle,mr mackey can i talk to you,0.06250193109735847
24394,17,6,Mr. Mackey,w sure kyle whats the matter,0.1655795844271779
24395,17,6,Kyle,if you knew something but you couldnt tell anyone what what would you do,0.2757932059466839
24396,17,6,Mr. Mackey,well kyle living with a lie is never a good thing okay could could you maybe just tell me,0.794732291251421
24397,17,6,Kyle,okay okay i love having cartmans farts in my tmy i love it  i love it sooo sooo much,0.2706432482227683
24398,17,6,Mr. Mackey,well why do you like his farts in your tmy,97.58307337760925
24399,17,6,Kyle,because they taste so ymy ,0.4381375852972269
24400,17,6,Mr. Mackey,well kyle thats kind of odd  not sure how to help you with that,0.2181358402594924
24401,17,6,Cartman,oh mr mackey could ioh hh hey sorry am i interrupting,0.07382248877547681
24402,17,6,Kyle,not if you have some delicious farts for me,4.481873661279678
24403,17,6,Cartman,kyle are you sure,0.6091075018048286
24404,17,6,Kyle,please,0.11648478684946895
24405,17,6,Cartman,well alright ,0.13596676290035248
24406,17,6,Kyle,ymy ymy,0.24120660964399576
24407,17,6,Mr. Mackey,mmmmmmmmmmmmmmmmmmmmmm kaaaaaaaaaaaaaaaay,0.12603795621544123
24408,17,6,Bishop,today begins the new israel  today we are all united as one  chakam balada,0.06079632439650595
24409,17,6,Crowd,chakam balada chakam balada ,0.12947674840688705
24410,17,6,Rabbi 3,now let us celebrate under one symbol ,0.06219293572939932
24411,17,6,Rabbi,no way no waaay,2.3980045691132545
24412,17,6,Muslim,epiiic,0.17110059270635247
24413,17,6,David Lee Roth,hello israel ,0.14694329584017396
24414,17,6,CNN Reporter,the party is officially underway jews christians and muslims have united ushering ten years of van halen  out in the crowd people are celebrating like never before  no doubt israel is the happiest rockingest place to be,0.08517781971022487
24415,17,6,Stan,hey kyle,0.1309121260419488
24416,17,6,Kyle,hey,0.12699293438345194
24417,17,6,Stan,kyle theres peace in the middle east theyre saying maybe its gonna lead to peace all over the world everyones really happy you should be too,0.09781282860785723
24418,17,6,Kyle,i am happy stan im thrilled,0.09504198096692562
24419,17,6,Stan,dude weve been friends a long time can you just tell me why you like cartmans farts so much,0.2022167667746544
24420,17,6,Kyle,i just do stan,0.3055803943425417
24421,17,6,Stan,you like how they smell how they taste,0.223841005936265
24422,17,6,Kyle,yes,0.11784621747210622
24423,17,6,Stan,theyre really that good,1.981111615896225
24424,17,6,Kyle,yes,0.11784621747210622
24425,17,6,Stan,should i try them,0.09069329244084656
24426,17,6,Kyle,no,0.24813299532979727
24427,17,6,Ringtone,ymy ymy ymy ymy ymy ymy ymy ymy,0.16569328727200627
24428,17,6,Kyle,this is cartman i have to take it  hello,0.8257976733148098
24429,17,6,Cartman,hey i was just about to order some dinner what sounds better in your mouth tomorrow thai or greek,0.08768899133428931
24430,17,6,Kyle,i dont care,1.4529433101415634
24431,17,6,Cartman,i care kyle you should have a say in this theyre your ymy farts should we go with thai,0.4071935545653105
24432,17,6,Kyle,thats fine ,0.39824722334742546
24433,17,6,Stan,kyle maybe you should get some help,0.11217955034226179
24434,17,6,Kyle,please just just leave it alone stan everything is as it has to be,1.1458929628133774
24435,17,6,Stan,i dont get it kenny,0.5448781419545412
24436,17,6,Kenny,dude maybe hes like mentally ill or something,7.513105869293213
24437,17,6,Stan,well whatever it is we have to figure it out i think all those farts are starting to get to kyles head,5.882938951253891
24438,17,6,Kyle,no more no more oh come on cartman no no more ,3.1603414565324783
24439,17,6,Spirit,kyle broflovski,0.12870768550783396
24440,17,6,Kyle,h who who is that,1.1372469365596771
24441,17,6,Spirit,why do you endure all the farts kyle,59.296512603759766
24442,17,6,Kyle,i because the world is at peace i must endure,0.14641532907262444
24443,17,6,Spirit,what you are doing is the most awesome thing ever,0.15127697261050344
24444,17,6,Kyle,i i know,0.22086701355874538
24445,17,6,Spirit,who else would take such torment,0.5147775635123253
24446,17,6,Kyle,thats that thats kkind of what i was thinking,0.21651447750627995
24447,17,6,Spirit,you should like shave your head and get all peaceful about it your sacrifice saves the world,44.72426772117615
24448,17,6,Kyle,yes,0.11784621747210622
24449,17,6,Kyle,i endure what i must for the sake of all hanity,0.4345368128269911
24450,17,6,CNN Reporter,what can this reporter say except that israel freaking rocks things just keep getting better here tom and in a few days theyll be honoring the little boy who discovered the red cow here on stage and things are gonna go off,0.11762907961383462
24451,17,6,Cartman,youre gonna come with me to israel kyle ,0.06898777792230248
24452,17,6,Kyle,yes yes i will,0.0785236363299191
24453,17,6,Cartman,h you comin ,1.0741100646555424
24454,17,6,Kyle,yes whatever you want ,0.2231984632089734
24455,17,6,Cartman,okay i want the whole world to see how much you love my farts plane leaves tomorrow ,0.07461843197233975
24456,17,6,Stan,kyle dont do this dont eat cartmans farts in front of the whole world,66.89206957817078
24457,17,6,Butters,just stop please,2.787446789443493
24458,17,6,Kyle,its okay everyone its okay perhaps one day you will all understand what i do i do because i care about each and every one of you ,0.10187682928517461
24459,17,6,Craig,well now he just sounds like a selfrighteous asshole,97.61960506439209
24460,17,6,Stan,hey kyle,0.1309121260419488
24461,17,6,Kyle,hello stan,0.11086836457252502
24462,17,6,Stan, dude we need to talk this has to stop,0.14111666241660714
24463,17,6,Kyle,there are greater things at work than what you understand,0.0689255422912538
24464,17,6,Stan,if you wanna suck farts kyle thats fine go ahead but you cant suck farts and be a dick about it,98.15172553062439
24465,17,6,Kyle,im actually the complete opposite,0.12518084840849042
24466,17,6,Stan,all of a sudden you seem to think youre above everyone else,2.3565031588077545
24467,17,6,Kyle,im not better im just doing what needs to be done to make the world a better place,21.099701523780823
24468,17,6,Stan,see you sound like a dick,94.27776336669922
24469,17,6,Kyle,i happen to be the one person whos putting everyone elses needs before their own,0.10271407663822174
24470,17,6,Stan,dick thats a dick talking youve had too much of cartmans farts and you got sulphur poisoning and now youre a dick,97.98561334609985
24471,17,6,Kyle,all you need to know is im way awesomer than you think okay,0.5547459237277508
24472,17,6,Stan,i dont think kyle really loves cartmans farts theres something else going on,0.8351915515959263
24473,17,6,Kenny,h like what,0.6791668478399515
24474,17,6,Stan,this all started with the stupid peace in the middle east kenny for some reason its making kyle crazy weve gotta get to the bottom of this,74.21283721923828
24475,17,6,Rabbi 1,and now let us honor the little boy who helped make all this happen eric cartman and his best friend fartboy ,0.05972741637378931
24476,17,6,Cartman,thank you everyone its my honor to have been a part of this miracle isnt that right fartboy,0.11927821906283498
24477,17,6,Kyle,could i please one of your pipinghot farts in my mouth,94.51623558998108
24478,17,6,Cartman,are you sure fartboy ive had a lot of strange food on this trip,0.17155836103484035
24479,17,6,Kyle,ymy ymy i want your farts in my tmy,98.68588447570801
24480,17,6,Rabbi 1, excuse me im sorry everyone but apparently theres some breaking news in the united states,0.06132228882052004
24481,17,6,Reporter,we are in colorado where the red cow was discovered and apparently two boys have shocking news that might change everything,0.09759583044797182
24482,17,6,Stan,yes theres something that you all need to know the truth about the red cow we have all been  so sorry hang on  hello,22.848810255527496
24483,17,6,Kyle,dude do not do this,92.95854568481445
24484,17,6,Stan,no dude you dont understand cartman hasnt been telling the truth,1.6730248928070068
24485,17,6,Kyle,yes i know that why do you think ive been putting up with his farts,46.518734097480774
24486,17,6,Stan,ohhhhhhhhhhhhhhhh,0.14685881324112415
24487,17,6,Muslim 2,oh what ,0.16628465382382274
24488,17,6,Kyle,i know cartman made it all up okay i also know that nothing is more important for hanity than peace in the middle east im okay with this stan,0.1213052892126143
24489,17,6,Stan,well im not okay with it cause its turned you into a dick kyle,97.80840277671814
24490,17,6,Kyle,im not a dick im like gandhi,22.968585789203644
24491,17,6,Stan,you know i dont think when gandhi starved himself he was all dude look how fuckin awesome i am for starving check me out,10.900253802537918
24492,17,6,Kyle,okay okay stan youre right maybe i let being a martyr go to my head just please let me stay on this path and ill try to be cool about it okay im sorry,0.29267193749547005
